Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date
1.66225E+12,0.3296,0.3328,0.3275,0.3317,95913393,1.66234E+12,31682221.19,58005,46703199,15427508.11,0,04-09-2022
1.66234E+12,0.3318,0.3338,0.3225,0.3329,178320876,1.66242E+12,58525355.81,91431,94181774,30902887.55,0,05-09-2022
1.66242E+12,0.3329,0.3431,0.3154,0.3212,337153895,1.66251E+12,111776654.5,191387,157130772,52124443.6,0,06-09-2022
1.66251E+12,0.3212,0.3386,0.312,0.3369,267709589,1.6626E+12,86968475.71,141016,125965451,40930316.77,0,07-09-2022
1.6626E+12,0.3369,0.3434,0.3282,0.3396,234589959,1.66268E+12,78333844,136630,116415824,38867163.73,0,08-09-2022
1.66268E+12,0.3396,0.3597,0.3394,0.3568,334849027,1.66277E+12,117071573.8,187293,182474750,63800492.15,0,09-09-2022
1.66277E+12,0.3568,0.3622,0.3514,0.3573,186010258,1.66285E+12,66220220.82,116583,90629836,32272133.27,0,10-09-2022
1.66285E+12,0.3574,0.3604,0.3485,0.3552,146159090,1.66294E+12,51919619.54,86088,73913953,26256792.27,0,11-09-2022
1.66294E+12,0.3551,0.3602,0.3478,0.3598,243143764,1.66303E+12,86092131.73,132001,131431520,46537733.47,0,12-09-2022
1.66303E+12,0.3598,0.3603,0.3308,0.3326,364278378,1.66311E+12,125815020.3,198832,173399591,59938366.67,0,13-09-2022
1.66311E+12,0.3326,0.3442,0.3312,0.3415,308604961,1.6632E+12,103931939.7,168172,156806911,52801586.05,0,14-09-2022
1.6632E+12,0.3415,0.3429,0.3241,0.3261,406236125,1.66329E+12,135422916.2,181640,173358934,57778845.02,0,15-09-2022
1.66329E+12,0.3261,0.3581,0.3216,0.3552,370003740,1.66337E+12,124260288.7,162183,186885609,62763820.57,0,16-09-2022
1.66337E+12,0.3552,0.381,0.3464,0.3762,443007880,1.66346E+12,162050300.8,247164,214475018,78430812.52,0,17-09-2022
1.66346E+12,0.3762,0.3981,0.3556,0.3576,680858418,1.66355E+12,258614760.4,444651,333280981,126660538.6,0,18-09-2022
1.66355E+12,0.3578,0.3932,0.3401,0.3848,737172977,1.66363E+12,265844871.9,451339,377962935,136230291.8,0,19-09-2022
1.66363E+12,0.3847,0.4242,0.3704,0.414,1113792429,1.66372E+12,442009185.3,628936,522955801,207498980.5,0,20-09-2022
1.66372E+12,0.4139,0.434,0.38,0.3936,925735817,1.6638E+12,372966189.4,643141,434816448,175240458,0,21-09-2022
1.6638E+12,0.3936,0.5,0.3933,0.4862,1322834928,1.66389E+12,590174749.7,791009,629956605,281191324.6,0,22-09-2022
1.66389E+12,0.4861,0.559,0.4564,0.5069,1820625745,1.66398E+12,917768864.5,1330406,898615314,453130948.4,0,23-09-2022
1.66398E+12,0.5069,0.5195,0.4717,0.4878,711158721,1.66406E+12,352715614.3,593855,353473531,175360287.6,0,24-09-2022
1.66406E+12,0.4879,0.5215,0.4757,0.4917,738162563,1.66415E+12,366984733.5,573784,368900786,183394000.8,0,25-09-2022
1.66415E+12,0.4916,0.502,0.4576,0.4683,626520230,1.66424E+12,296847521.5,415486,312958187,148308701.4,0,26-09-2022
1.66424E+12,0.4682,0.4882,0.435,0.4457,628394011,1.66432E+12,292038620.6,410125,296354526,137912022,0,27-09-2022
1.66432E+12,0.4458,0.4558,0.4168,0.4489,595920283,1.66441E+12,257517246.6,367581,278932240,120552174.8,0,28-09-2022
1.66441E+12,0.4491,0.5109,0.4266,0.4877,788666701,1.6645E+12,365979762.8,516418,375407350,174557632.4,0,29-09-2022
1.6645E+12,0.4876,0.4992,0.4667,0.4799,683028303,1.66458E+12,330105163.4,499348,344908814,166690857.3,0,30-09-2022
1.66458E+12,0.4799,0.4865,0.4667,0.4754,332745201,1.66467E+12,158398722.6,232022,163798047,77976935.29,0,01-10-2022
1.66467E+12,0.4753,0.4785,0.443,0.4485,331325448,1.66476E+12,152945188.2,252363,158654005,73261211.99,0,02-10-2022
1.66476E+12,0.4485,0.4694,0.4372,0.4621,393625435,1.66484E+12,177658038.7,251290,200455491,90449501.14,0,03-10-2022
1.66484E+12,0.4622,0.4858,0.4515,0.4795,528294804,1.66493E+12,248921030.6,302972,233846670,110170981.3,0,04-10-2022
1.66493E+12,0.4795,0.502,0.4716,0.4887,582675616,1.66501E+12,283275013.7,356443,251510091,122302085,0,05-10-2022
1.66501E+12,0.4888,0.5063,0.4883,0.4934,412623504,1.6651E+12,204870809.1,271931,178234322,88512335.18,0,06-10-2022
1.6651E+12,0.4934,0.5339,0.48,0.5177,523500800,1.66519E+12,262944156.6,364491,254585052,127872814.7,0,07-10-2022
1.66519E+12,0.5177,0.5292,0.5111,0.517,340783746,1.66527E+12,177286870.9,257256,163746919,85190214.95,0,08-10-2022
1.66527E+12,0.5171,0.549,0.506,0.5325,366379188,1.66536E+12,193058849.3,264444,181625117,95694697.41,0,09-10-2022
1.66536E+12,0.5325,0.538,0.4927,0.4939,519737735,1.66545E+12,269405146.7,415923,224698117,116475843.1,0,10-10-2022
1.66545E+12,0.4939,0.5025,0.4768,0.4861,445279743,1.66553E+12,218448308.6,353731,200178299,98221469.15,0,11-10-2022
1.66553E+12,0.486,0.496,0.482,0.4881,245221984,1.66562E+12,119808283.8,177528,116341342,56841144.52,0,12-10-2022
1.66562E+12,0.4881,0.4898,0.4401,0.4791,601751609,1.66571E+12,280980866.2,414916,274106028,127897991.5,0,13-10-2022
1.66571E+12,0.4791,0.5125,0.4782,0.4883,457259209,1.66579E+12,227388022,305648,218857625,108864925.3,0,14-10-2022
1.66579E+12,0.4882,0.49,0.4774,0.4818,155163123,1.66588E+12,75131086.25,103097,72547806,35151553.66,0,15-10-2022
1.66588E+12,0.4818,0.4876,0.468,0.4766,220894101,1.66596E+12,105829602.9,128741,106658207,51090785.77,0,16-10-2022
1.66596E+12,0.4765,0.4825,0.4627,0.4804,266511552,1.66605E+12,126134721.5,185876,134684341,63743774.73,0,17-10-2022
1.66605E+12,0.4804,0.4843,0.4571,0.4658,289689721,1.66614E+12,136197440.4,183992,134965358,63464184.93,0,18-10-2022
1.66614E+12,0.4657,0.4667,0.4471,0.4504,330327507,1.66622E+12,151199222.1,194462,159014856,72803191.22,0,19-10-2022
1.66622E+12,0.4504,0.4646,0.4224,0.4465,396744045,1.66631E+12,178394403.4,269299,193688485,87178376.07,0,20-10-2022
1.66631E+12,0.4465,0.4617,0.4336,0.4614,362000551,1.6664E+12,161784866.2,209686,170326924,76120399.7,0,21-10-2022
1.6664E+12,0.4613,0.4708,0.4561,0.4653,168922503,1.66648E+12,78201141.14,112690,77335894,35808060.64,0,22-10-2022
1.66648E+12,0.4653,0.4726,0.4518,0.4688,201619037,1.66657E+12,93094955.43,124146,94017629,43420886.32,0,23-10-2022
1.66657E+12,0.4688,0.473,0.4478,0.4529,269189993,1.66666E+12,123072922.5,142859,120157828,54917692.04,0,24-10-2022
1.66666E+12,0.453,0.4728,0.4434,0.4605,350361399,1.66674E+12,160081457.7,215880,171598905,78409051.65,0,25-10-2022
1.66674E+12,0.4606,0.4715,0.4562,0.4689,308800077,1.66683E+12,143488385.6,196965,144018308,66913662.92,0,26-10-2022
1.66683E+12,0.4689,0.4824,0.4584,0.4615,386147200,1.66692E+12,181953642.4,238788,187029208,88157259.92,0,27-10-2022
1.66692E+12,0.4615,0.4755,0.4564,0.4744,258511622,1.667E+12,120199098.1,157002,117686288,54732087.29,0,28-10-2022
1.667E+12,0.4743,0.4837,0.4657,0.4701,284375501,1.66709E+12,134590023.7,201794,135809120,64287057.08,0,29-10-2022
1.66709E+12,0.4702,0.4735,0.4537,0.4582,182831402,1.66717E+12,84820357.73,133563,84765782,39344717.62,0,30-10-2022
1.66717E+12,0.4582,0.4674,0.4476,0.4641,291632134,1.66726E+12,133261256.4,198148,146969703,67182951.42,0,31-10-2022
1.66726E+12,0.464,0.467,0.4543,0.4636,272552886,1.66735E+12,125642112.1,180944,125830091,58021037.52,0,01-11-2022
1.66735E+12,0.4635,0.4659,0.4451,0.4497,305327596,1.66743E+12,139704185.4,221321,140671429,64406123.64,0,02-11-2022
1.66743E+12,0.4498,0.4598,0.4487,0.4548,221405589,1.66752E+12,100942726.2,151898,104803967,47790138.03,0,03-11-2022
1.66752E+12,0.4548,0.5078,0.4532,0.5064,561979429,1.66761E+12,274689740.9,415590,276164137,134949298.9,0,04-11-2022
1.66761E+12,0.5063,0.51,0.489,0.493,199360700,1.66769E+12,99431885.51,190220,97184409,48486618.55,0,05-11-2022
1.66769E+12,0.493,0.4947,0.468,0.4709,163125807,1.66778E+12,79239163.69,136737,75421138,36664570.84,0,06-11-2022
1.66778E+12,0.4708,0.48,0.4585,0.4648,325333918,1.66787E+12,153239698.3,215747,140674033,66281947.74,0,07-11-2022
1.66787E+12,0.4647,0.4669,0.3355,0.4059,978082649,1.66795E+12,413070512.8,685459,427976370,180541812.9,0,08-11-2022
1.66795E+12,0.4059,0.411,0.316,0.3331,908074197,1.66804E+12,334989216,655564,404429799,149198267.2,0,09-11-2022
1.66804E+12,0.3332,0.403,0.3301,0.3942,815070852,1.66812E+12,301512853.2,571158,385064470,142649050,0,10-11-2022
1.66812E+12,0.3942,0.3991,0.3661,0.3843,477945830,1.66821E+12,182755584.3,371420,213380823,81549654.9,0,11-11-2022
1.66821E+12,0.3843,0.3846,0.3592,0.3636,254821436,1.6683E+12,93930662.57,185956,124252437,45808046.45,0,12-11-2022
1.6683E+12,0.3635,0.3694,0.3325,0.3408,334510449,1.66838E+12,116988962.6,245447,146909223,51402121.51,0,13-11-2022
1.66838E+12,0.3409,0.3796,0.321,0.3776,693547037,1.66847E+12,241833210.1,474551,318057879,110936320.7,0,14-11-2022
1.66847E+12,0.3775,0.3977,0.3668,0.3888,541305225,1.66856E+12,207028793.3,397121,253866537,97142845.49,0,15-11-2022
1.66856E+12,0.3887,0.3915,0.3614,0.3752,363276410,1.66864E+12,136953796.3,260049,180285056,68001644.85,0,16-11-2022
1.66864E+12,0.3751,0.3873,0.3691,0.3819,413772413,1.66873E+12,156120059.8,263552,207019266,78081706.02,0,17-11-2022
1.66873E+12,0.3819,0.3878,0.3733,0.3829,292591109,1.66882E+12,111602519.5,172434,151611474,57829190.48,0,18-11-2022
1.66882E+12,0.3829,0.3886,0.3752,0.3841,145313373,1.6689E+12,55292721.17,97089,68704481,26147539.87,0,19-11-2022
1.6689E+12,0.3842,0.3969,0.3585,0.3608,308373842,1.66899E+12,116439995.1,194598,140735919,53175093.86,0,20-11-2022
1.66899E+12,0.3608,0.369,0.3457,0.3645,591706474,1.66908E+12,210059781.7,289588,281516299,99890134.31,0,21-11-2022
1.66908E+12,0.3645,0.3784,0.3513,0.3757,464705247,1.66916E+12,169687796.3,237727,225203354,82265424.14,0,22-11-2022
1.66916E+12,0.3758,0.3824,0.3682,0.3815,354058802,1.66925E+12,133209854.5,204708,176578209,66432937.76,0,23-11-2022
1.66925E+12,0.3816,0.405,0.3742,0.4018,454087891,1.66933E+12,177033036.2,249480,222635598,86756756.54,0,24-11-2022
1.66933E+12,0.4018,0.4194,0.3888,0.4078,428503257,1.66942E+12,173684378.2,297740,207257431,84067111.9,0,25-11-2022
1.66942E+12,0.4077,0.4146,0.3927,0.396,184581391,1.66951E+12,74555148.84,126149,84383604,34087933.57,0,26-11-2022
1.66951E+12,0.396,0.4096,0.3942,0.3962,199432182,1.66959E+12,80197421.67,125340,93450039,37585394.49,0,27-11-2022
1.66959E+12,0.3961,0.3991,0.373,0.3888,434930297,1.66968E+12,166423172.5,240458,216541344,82848582.11,0,28-11-2022
1.66968E+12,0.3888,0.4039,0.3829,0.3981,355638077,1.66977E+12,139342591,195717,178271306,69837843.08,0,29-11-2022
1.66977E+12,0.3981,0.4117,0.3926,0.4078,329757224,1.66985E+12,132883249,191495,162197210,65361438.04,0,30-11-2022
1.66985E+12,0.4078,0.4093,0.3944,0.3969,251203503,1.66994E+12,100381351.2,141670,133397950,53296310.26,0,01-12-2022
1.66994E+12,0.3968,0.3975,0.3838,0.3961,257877078,1.67003E+12,100555120.3,137052,138441788,53970617.13,0,02-12-2022
1.67003E+12,0.3961,0.3973,0.3853,0.3873,152919238,1.67011E+12,59974445.92,87264,73047643,28657295.57,0,03-12-2022
1.67011E+12,0.3873,0.3932,0.386,0.3895,134434499,1.6702E+12,52399718.84,80207,65279404,25447929.06,0,04-12-2022
1.6702E+12,0.3895,0.3954,0.38,0.3893,338205071,1.67028E+12,132061033.3,169162,176414438,68900207.69,0,05-12-2022
1.67028E+12,0.3893,0.3925,0.3808,0.3914,302191639,1.67037E+12,116660558.7,139542,156219831,60302597.01,0,06-12-2022
1.67037E+12,0.3914,0.3925,0.3733,0.3835,307733325,1.67046E+12,117648523.9,145538,159335388,60890131.03,0,07-12-2022
1.67046E+12,0.3834,0.3962,0.3826,0.3941,276255107,1.67054E+12,107330684.7,130361,146298225,56842001.97,0,08-12-2022
1.67054E+12,0.3942,0.3952,0.3843,0.3889,259535105,1.67063E+12,101327794.3,114693,136114404,53155999.26,0,09-12-2022
1.67063E+12,0.3889,0.3893,0.3854,0.3865,99433210,1.67072E+12,38539886.55,48873,50214880,19464560.37,0,10-12-2022
1.67072E+12,0.3865,0.3886,0.3778,0.3809,96374128,1.6708E+12,37091781.15,54465,44409030,17090962.74,0,11-12-2022
1.6708E+12,0.3808,0.3898,0.3707,0.3874,348028456,1.67089E+12,131257104.3,154324,179058204,67545714.09,0,12-12-2022
1.67089E+12,0.3875,0.397,0.3786,0.3952,440118070,1.67098E+12,170665867.2,183015,193709302,75142431.44,0,13-12-2022
1.67098E+12,0.3953,0.3956,0.3768,0.3853,329607186,1.67106E+12,128096972.3,159487,153152832,59530626.85,0,14-12-2022
1.67106E+12,0.3852,0.3867,0.3735,0.378,226540166,1.67115E+12,86076180.48,110423,107018919,40661038.66,0,15-12-2022
1.67115E+12,0.3779,0.3799,0.344,0.3511,376428572,1.67124E+12,136784621.9,191524,173898248,63219737.87,0,16-12-2022
1.67124E+12,0.351,0.3598,0.3467,0.3545,208492422,1.67132E+12,73591621.36,101459,102454721,36164981.7,0,17-12-2022
1.67132E+12,0.3545,0.3556,0.3473,0.3499,115421793,1.67141E+12,40560825.17,57021,54046463,18991622.91,0,18-12-2022
1.67141E+12,0.3499,0.353,0.332,0.3389,365699862,1.67149E+12,124752930.5,157200,188999762,64507554.13,0,19-12-2022
1.67149E+12,0.3389,0.3532,0.3359,0.3482,312424782,1.67158E+12,107517453,139690,162934108,56071424.68,0,20-12-2022
1.67158E+12,0.3482,0.3505,0.3371,0.3449,287425951,1.67167E+12,98626729.86,122619,140967199,48368489.5,0,21-12-2022
1.67167E+12,0.3448,0.3503,0.3414,0.3492,255155313,1.67175E+12,88031727.67,107083,133491182,46059211.71,0,22-12-2022
1.67175E+12,0.3492,0.355,0.3471,0.3543,221882542,1.67184E+12,77773302.92,93441,113543025,39802950.95,0,23-12-2022
1.67184E+12,0.3542,0.3544,0.3509,0.3517,62857912,1.67193E+12,22136772.34,37337,29635988,10437010.99,0,24-12-2022
1.67193E+12,0.3518,0.3519,0.3439,0.3457,100344595,1.67201E+12,34843179.26,50316,45533757,15810418.48,0,25-12-2022
1.67201E+12,0.3457,0.37,0.3455,0.3658,337834881,1.6721E+12,121074083.2,138424,166845263,59703975.43,0,26-12-2022
1.6721E+12,0.3657,0.3731,0.3586,0.3675,385194770,1.67219E+12,141396481,181577,185304598,68031985.53,0,27-12-2022
1.67219E+12,0.3675,0.3687,0.3546,0.3558,337095747,1.67227E+12,121246075,164923,165972570,59689948.07,0,28-12-2022
1.67227E+12,0.3559,0.3577,0.3361,0.3421,347820025,1.67236E+12,120106923.5,159297,170655080,58924410.83,0,29-12-2022
1.67236E+12,0.3421,0.3461,0.3337,0.3451,270037618,1.67244E+12,91624064.77,123668,137330213,46604252.08,0,30-12-2022
1.67244E+12,0.345,0.3453,0.3384,0.3389,138156698,1.67253E+12,47233960.19,60883,65237169,22305909.87,0,31-12-2022
1.67253E+12,0.3389,0.34,0.3354,0.3387,102026821,1.67262E+12,34471638.57,48661,53592277,18107900.65,0,01-01-2023
1.67262E+12,0.3386,0.3555,0.3,0.3482,647520487,1.6727E+12,217803999.7,285660,320823575,108056946.6,0,02-01-2023
1.6727E+12,0.3482,0.352,0.3395,0.3436,346410334,1.67279E+12,119511328.7,154113,172318472,59448460.9,0,03-01-2023
1.67279E+12,0.3436,0.3605,0.339,0.3472,372672796,1.67288E+12,129585304.7,147677,193027855,67139279.1,0,04-01-2023
1.67288E+12,0.3471,0.3487,0.3333,0.338,265529668,1.67296E+12,90735849.14,106910,129294274,44187813.67,0,05-01-2023
1.67296E+12,0.338,0.3462,0.3311,0.3443,278304929,1.67305E+12,93853937.03,124811,141179233,47616379.19,0,06-01-2023
1.67305E+12,0.3442,0.3457,0.3413,0.3442,103851424,1.67314E+12,35685499.47,54864,50831317,17471422.57,0,07-01-2023
1.67314E+12,0.3442,0.3469,0.3354,0.3452,185516324,1.67322E+12,63235820,87967,92948507,31689407.39,0,08-01-2023
1.67322E+12,0.3452,0.3576,0.3437,0.349,527746615,1.67331E+12,185161444.3,207757,254824357,89419804.37,0,09-01-2023
1.67331E+12,0.3489,0.3541,0.3432,0.3507,338577860,1.6734E+12,118256165.2,126247,173055172,60442037.71,0,10-01-2023
1.6734E+12,0.3506,0.3785,0.3477,0.3728,626037461,1.67348E+12,228637315.4,264481,316060030,115363462.2,0,11-01-2023
1.67348E+12,0.3728,0.382,0.3607,0.3748,505754231,1.67357E+12,188241999.7,229155,249878743,93006864.75,0,12-01-2023
1.67357E+12,0.3748,0.3868,0.368,0.3858,405120914,1.67365E+12,152479844.1,180943,201571197,75872846.41,0,13-01-2023
1.67365E+12,0.3857,0.4089,0.3766,0.3953,582781070,1.67374E+12,230545836.2,298604,287515587,113750224.1,0,14-01-2023
1.67374E+12,0.3953,0.3969,0.3795,0.3845,294014260,1.67383E+12,113574492.7,149500,140444062,54247747.68,0,15-01-2023
1.67383E+12,0.3846,0.4064,0.3777,0.3855,542041099,1.67391E+12,211557382.2,244213,259538816,101299609.2,0,16-01-2023
1.67391E+12,0.3855,0.3987,0.379,0.3868,378212343,1.674E+12,146669509.5,175149,183711027,71232383.44,0,17-01-2023
1.674E+12,0.3868,0.3964,0.3655,0.3782,615064764,1.67409E+12,236217050.7,297896,294249478,113039587,0,18-01-2023
1.67409E+12,0.3782,0.3965,0.3762,0.3928,416112670,1.67417E+12,161047075.8,194843,204941131,79300131.86,0,19-01-2023
1.67417E+12,0.3929,0.4141,0.3859,0.4129,366316527,1.67426E+12,145683006.8,191888,188711387,74980784.29,0,20-01-2023
1.67426E+12,0.4129,0.4166,0.3967,0.4034,346602583,1.67435E+12,141823531.6,198254,165478405,67719633.3,0,21-01-2023
1.67435E+12,0.4034,0.4122,0.3962,0.4004,250067543,1.67443E+12,101062837.5,140303,120634816,48755338.55,0,22-01-2023
1.67443E+12,0.4004,0.433,0.3995,0.4234,723894773,1.67452E+12,304618525.3,337146,336521405,141588487.2,0,23-01-2023
1.67452E+12,0.4233,0.4312,0.4025,0.4078,411297898,1.6746E+12,172683239.9,223346,192361934,80790644.37,0,24-01-2023
1.6746E+12,0.4079,0.4245,0.3965,0.417,375065459,1.67469E+12,153118089,188870,186827318,76244377.78,0,25-01-2023
1.67469E+12,0.417,0.4178,0.4053,0.4092,290069659,1.67478E+12,119450988.3,151650,143837698,59220498.82,0,26-01-2023
1.67478E+12,0.4091,0.4135,0.3988,0.4128,274281738,1.67486E+12,111625093,133853,136378774,55507502.56,0,27-01-2023
1.67486E+12,0.4127,0.4168,0.4055,0.4078,148949278,1.67495E+12,61120997.81,83036,70856591,29083649.28,0,28-01-2023
1.67495E+12,0.4078,0.4173,0.4066,0.4134,166884667,1.67504E+12,68802706.76,95305,79235849,32669617.34,0,29-01-2023
1.67504E+12,0.4135,0.4222,0.386,0.3934,433795926,1.67512E+12,174875593.1,205691,213480378,86141832.61,0,30-01-2023
1.67512E+12,0.3933,0.4113,0.388,0.4057,346580963,1.67521E+12,138238341.8,166935,174978218,69716355.95,0,31-01-2023
1.67521E+12,0.4058,0.4157,0.3962,0.4131,379103907,1.6753E+12,153259801.6,186726,184988147,74752103.68,0,01-02-2023
1.6753E+12,0.4132,0.4192,0.408,0.4098,322532370,1.67538E+12,133341656.2,165464,163472668,67587785.77,0,02-02-2023
1.67538E+12,0.4097,0.4137,0.4054,0.4117,274689680,1.67547E+12,112603154.5,133447,141671977,58080968.91,0,03-02-2023
1.67547E+12,0.4116,0.4204,0.4075,0.4106,178134111,1.67556E+12,73370958.02,95986,83662124,34471548.46,0,04-02-2023
1.67556E+12,0.4106,0.412,0.3942,0.3984,237111362,1.67564E+12,95563098.09,134236,112747647,45453079.2,0,05-02-2023
1.67564E+12,0.3985,0.4037,0.3909,0.392,315995053,1.67573E+12,125897156.3,145740,159859675,63699592.12,0,06-02-2023
1.67573E+12,0.3921,0.4048,0.3901,0.4036,356160688,1.67581E+12,141141108.6,145406,183248723,72607710.11,0,07-02-2023
1.67581E+12,0.4037,0.406,0.3936,0.3975,263188839,1.6759E+12,105265066.9,104320,123235097,49287325.66,0,08-02-2023
1.6759E+12,0.3975,0.4092,0.3726,0.3819,526681339,1.67599E+12,206981490.6,255958,250575924,98553873.54,0,09-02-2023
1.67599E+12,0.3818,0.3878,0.3771,0.3817,279931749,1.67607E+12,107300522.3,129469,139730701,53554602.23,0,10-02-2023
1.67607E+12,0.3818,0.3841,0.3798,0.3833,123179600,1.67616E+12,47064308.76,59338,54359454,20769517.18,0,11-02-2023
1.67616E+12,0.3834,0.385,0.3716,0.3747,135976322,1.67625E+12,51727784.25,70222,62447787,23753707.63,0,12-02-2023
1.67625E+12,0.3747,0.3783,0.3612,0.3703,382768169,1.67633E+12,141477064.8,158099,190350024,70362221.97,0,13-02-2023
1.67633E+12,0.3703,0.3839,0.3644,0.3819,372274074,1.67642E+12,138499878.3,160722,196180773,72994759.07,0,14-02-2023
1.67642E+12,0.3819,0.4024,0.3765,0.4011,370966882,1.67651E+12,143859246.6,150550,183280682,71037186.52,0,15-02-2023
1.67651E+12,0.401,0.4048,0.384,0.3841,450636395,1.67659E+12,179200203.7,193412,225043586,89555461.72,0,16-02-2023
1.67659E+12,0.3841,0.4,0.3809,0.395,358052399,1.67668E+12,139644124.6,149639,187919337,73283588.77,0,17-02-2023
1.67668E+12,0.3949,0.3976,0.3911,0.3943,145625421,1.67676E+12,57400872.44,73236,69380555,27349230.45,0,18-02-2023
1.67676E+12,0.3942,0.3981,0.3845,0.3863,237992952,1.67685E+12,93146713.94,120434,116193819,45470936.5,0,19-02-2023
1.67685E+12,0.3862,0.409,0.3774,0.3984,557018367,1.67694E+12,220336014.7,224246,278894507,110244972.7,0,20-02-2023
1.67694E+12,0.3985,0.4025,0.3872,0.3919,448284088,1.67702E+12,176374645.5,170551,225085280,88578978.1,0,21-02-2023
1.67702E+12,0.392,0.3977,0.3828,0.3953,389277544,1.67711E+12,151813602.9,161983,199048660,77597400.09,0,22-02-2023
1.67711E+12,0.3953,0.3979,0.3853,0.3882,348351954,1.6772E+12,136524364.8,151055,185760178,72805734.05,0,23-02-2023
1.6772E+12,0.3883,0.3908,0.3723,0.3783,356652233,1.67728E+12,136442442.7,157595,183601515,70283824.56,0,24-02-2023
1.67728E+12,0.3783,0.3795,0.3692,0.3778,179723963,1.67737E+12,67647646.42,84703,84230523,31703256.83,0,25-02-2023
1.67737E+12,0.3779,0.3807,0.3745,0.3779,130843027,1.67746E+12,49371646.18,69576,62587386,23616970.27,0,26-02-2023
1.67746E+12,0.3779,0.3801,0.3708,0.3785,421412885,1.67754E+12,158457633.9,145975,225350589,84706976.97,0,27-02-2023
1.67754E+12,0.3785,0.3827,0.3719,0.3762,371401256,1.67763E+12,140007696,149317,200818042,75668334.92,0,28-02-2023
1.67763E+12,0.3762,0.3848,0.3726,0.3835,317577485,1.67772E+12,120585971.9,134548,161512541,61296409.53,0,01-03-2023
1.67772E+12,0.3836,0.3846,0.3737,0.3772,281873061,1.6778E+12,106574977.8,107723,148617496,56165347.6,0,02-03-2023
1.6778E+12,0.3772,0.3806,0.3539,0.3774,490515388,1.67789E+12,179848857.5,214243,248898448,91277825.61,0,03-03-2023
1.67789E+12,0.3773,0.38,0.368,0.3735,164275250,1.67797E+12,61584809.56,85530,75858816,28438133.48,0,04-03-2023
1.67797E+12,0.3735,0.3774,0.3653,0.3668,163637644,1.67806E+12,60724189.19,80980,73390639,27236882.62,0,05-03-2023
1.67806E+12,0.3668,0.3743,0.3589,0.3695,428373378,1.67815E+12,156725004,158156,233387734,85297016.33,0,06-03-2023
1.67815E+12,0.3696,0.3844,0.3669,0.3801,562644274,1.67823E+12,210785141.4,230481,293439451,109833962,0,07-03-2023
1.67823E+12,0.3802,0.4018,0.3723,0.3889,682406723,1.67832E+12,265136639.3,325672,344589959,133859502.2,0,08-03-2023
1.67832E+12,0.3889,0.3976,0.3639,0.3706,655014119,1.67841E+12,252341949,304944,317289093,122389927.8,0,09-03-2023
1.67841E+12,0.3706,0.3752,0.3571,0.37,541098785,1.67849E+12,198898835.5,264359,273214134,100420182.9,0,10-03-2023
1.67849E+12,0.3699,0.3741,0.3582,0.3638,342981412,1.67858E+12,125158363.7,196161,170461652,62199052.23,0,11-03-2023
1.67858E+12,0.3637,0.3715,0.3473,0.3714,389760071,1.67867E+12,140064897.7,206750,188167005,67677461.36,0,12-03-2023
1.67867E+12,0.3713,0.38,0.3553,0.3724,556402600,1.67875E+12,204984639.5,295723,289315654,106611381.2,0,13-03-2023
1.67875E+12,0.3724,0.387,0.3647,0.3724,544803822,1.67884E+12,203995643.1,283108,268646880,100592504.3,0,14-03-2023
1.67884E+12,0.3724,0.3757,0.356,0.3589,385093409,1.67892E+12,140863011.9,198592,189758340,69424022.92,0,15-03-2023
1.67892E+12,0.3589,0.367,0.3562,0.3647,259083315,1.67901E+12,93875787.5,132174,129201218,46815132.44,0,16-03-2023
1.67901E+12,0.3648,0.3825,0.362,0.3798,405873760,1.6791E+12,151029086.1,199685,209014814,77793030.24,0,17-03-2023
1.6791E+12,0.3797,0.3898,0.3691,0.3739,360335327,1.67918E+12,136790748.3,194468,179787799,68267255.54,0,18-03-2023
1.67918E+12,0.3739,0.4,0.3736,0.3857,476291604,1.67927E+12,185211360.2,275018,234827804,91321188.48,0,19-03-2023
1.67927E+12,0.3858,0.3913,0.3707,0.3734,443129416,1.67936E+12,168478007.1,217102,232492550,88389967.52,0,20-03-2023
1.67936E+12,0.3734,0.4929,0.3728,0.4696,1698380685,1.67944E+12,739147786.7,1036761,861860638,374553019.8,0,21-03-2023
1.67944E+12,0.4696,0.475,0.4069,0.4213,1409641087,1.67953E+12,626614742,847208,671590386,299006131.5,0,22-03-2023
1.67953E+12,0.4213,0.4557,0.4116,0.4438,837629903,1.67962E+12,368094025.9,493112,410294301,180251821.3,0,23-03-2023
1.67962E+12,0.4437,0.444,0.4141,0.4259,507977567,1.6797E+12,217558570.5,282648,254857997,109141910.3,0,24-03-2023
1.6797E+12,0.426,0.465,0.4223,0.4429,635312958,1.67979E+12,284432424.3,428283,323282019,144700617.8,0,25-03-2023
1.67979E+12,0.4429,0.4632,0.4403,0.4479,364479792,1.67988E+12,164516868.4,251330,176384097,79642209.23,0,26-03-2023
1.67988E+12,0.4479,0.4888,0.4425,0.479,1003256531,1.67996E+12,468907974,566635,490072282,228906420.8,0,27-03-2023
1.67996E+12,0.4789,0.534,0.4666,0.5144,1126346466,1.68005E+12,561768921.8,675666,550271016,274493912.1,0,28-03-2023
